Source_Key,Source_File_Relative,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Type,Source_Size_Bytes,Domain,Coverage_Level
0092878c6e05ac39,02_TARGET_ARCHITECTURE/WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,Wave 15 — Base Generation Prompt and Negative Contracts,1,4,"# Wave 15 — Base Generation Prompt and Negative Contracts Base generation prompts must be compiled from the structured Scene Director plan, not handwritten as one loose prompt blob.",md,1175,local_repo_structure,section
c1915f85ae15d4d1,02_TARGET_ARCHITECTURE/WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,Positive prompt sections,5,15,## Positive prompt sections - Subject and action summary - Character identity bindings - Environment and room binding - Camera/framing plan - Pose and blocking summary - Lighting/material summary - Realism/style intent - Engine-specific syntax only when appropriate,md,1175,general_blueprint_requirement,section
dfaa765d702aaafb,02_TARGET_ARCHITECTURE/WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,Negative prompt sections,16,25,## Negative prompt sections - Quality failures - Anatomy failures - Composition failures - Identity drift - Background/environment drift - Text/watermark failures - Engine-specific negatives,md,1175,general_blueprint_requirement,section
2564306e41e715fb,02_TARGET_ARCHITECTURE/WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,Engine differences,26,29,## Engine differences Flux-family prompts should stay cleaner and more natural-language structured. SDXL can accept controlled tag-weighting when the checkpoint requires it. Pony-family prompts need their own profile and should not be pushed through the Flux/SDXL default path. Z-Image requires its own prompt profile and sampler expectations.,md,1175,local_repo_structure,section
08ddca5521e160cc,02_TARGET_ARCHITECTURE/WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_GENERATION_PROMPT_AND_NEGATIVE_CONTRACTS.md,Prompt patching,30,32,## Prompt patching The orchestrator patches prompt nodes using named patch targets. It must preserve the original workflow file and write a new patched execution copy for each run.,md,1175,autonomous_codex_execution,section
493e8a361e829d16,02_TARGET_ARCHITECTURE/WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,Wave 15 — Base Lane Router and Fallback Architecture,1,4,# Wave 15 — Base Lane Router and Fallback Architecture The base lane router decides which image engine should produce the first image and which lane should run next if the first lane fails.,md,1425,general_blueprint_requirement,section
0cd9aa30c895e889,02_TARGET_ARCHITECTURE/WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,Router inputs,5,17,## Router inputs - Scene Director structured plan - Character Bible/identity reference requirements - Environment/room/material requirements - Camera/framing plan - Pose/control-map plan - Mask Factory requirements - Engine registry and model family compatibility matrix - Available workflow templates - Local/EC2 object_info results - Runtime budget and fallback policy,md,1425,comfyui_workflows,section
084d8c19ddd1ea5b,02_TARGET_ARCHITECTURE/WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,Router outputs,18,29,## Router outputs - `selected_lane_id` - `fallback_lane_ids` - `blocked_reasons` - `workflow_template_id` - `patch_target_set` - `required_models` - `required_loras` - `qa_gates` - `promotion_allowed: false` until evidence exists,md,1425,qa_testing_visual_review,section
345644c731c6a7d4,02_TARGET_ARCHITECTURE/WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,Fallback order,30,39,"## Fallback order Default fallback sequence: ```text Flux2 Dev → Flux1 Dev → SDXL/RealVisXL → Z-Image → Flux Schnell smoke → SDXL low-risk fallback → Pony specialty → SD1.5 legacy ``` This is not a blind sequence. The router skips lanes whose required assets, model family, prompt style, or workflow template do not match the scene.",md,1425,comfyui_workflows,section
383cebe4ff1dffeb,02_TARGET_ARCHITECTURE/WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_BASE_LANE_ROUTER_AND_FALLBACK_ARCHITECTURE.md,Hard stops,40,48,## Hard stops The router must stop rather than guess when: - A LoRA/checkpoint family mismatch would occur. - Required identity/reference assets are missing. - Required masks/control maps are missing. - All configured base lanes fail. - Max retries have already been used.,md,1425,models_loras_assets,section
a3d13da350c5ffd1,02_TARGET_ARCHITECTURE/WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,Wave 15 — Flux-First Base Generation Strategy,1,13,"# Wave 15 — Flux-First Base Generation Strategy Flux-first means the router should prefer the best proven Flux-family base lane for general photoreal image starts. It does **not** mean every pass must be Flux. It means: 1. Start with Flux2 once it is locally proven. 2. Otherwise start with Flux1 Dev once its workflow is proven. 3. Use SDXL/RealVisXL when an SDXL LoRA stack, inpaint/detail pass, or RealVisXL-specific checkpoint is required. 4. Use Z-Image as a separate fast alternative/fallback branch. 5. Use Pony only when a Pony-family checkpoint/profile is explicitly required. 6. Use SD1.5 o",md,1615,comfyui_workflows,section
435eb892fd85c02a,02_TARGET_ARCHITECTURE/WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,Flux2 inclusion,14,23,## Flux2 inclusion Flux2 is included as a first-class lane family. It is not promoted by default until: - The required Flux2 nodes/loaders are visible in `/object_info`. - The exact model assets are registry-backed with hashes and paths. - A base workflow template has been exported to API format. - A smoke output is generated and passes decode/composition QA. - Reference-image behavior is separately proven before reference-heavy scenes use it.,md,1615,qa_testing_visual_review,section
a3ef57ea2b705286,02_TARGET_ARCHITECTURE/WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,Flux1 current role,24,27,"## Flux1 current role Flux1 Dev remains the current Flux-first target while Flux2 is being proven. Flux1 Schnell is treated as a smoke or fallback lane, not as the final quality default.",md,1615,general_blueprint_requirement,section
8727295fc0fbcd86,02_TARGET_ARCHITECTURE/WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,Why SDXL remains critical,28,31,## Why SDXL remains critical SDXL/RealVisXL remains critical because your model library and the current Main Flow include SDXL-compatible LoRA/detail/refine behavior. The router must preserve that ecosystem without mixing it into Flux model objects.,md,1615,models_loras_assets,section
f394248f650d317a,02_TARGET_ARCHITECTURE/WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_FLUX_FIRST_BASE_GENERATION_STRATEGY.md,Locked rule,32,36,"## Locked rule ```text Flux-first is a routing preference, not a promotion shortcut. ```",md,1615,video_motion_temporal,section
76c7ec9a839382b2,02_TARGET_ARCHITECTURE/WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,Wave 15 — Image Base Generation Lanes Architecture,1,6,"# Wave 15 — Image Base Generation Lanes Architecture Wave 15 creates the reliable **base image generation layer** for the larger image, video, and audio hyper-realism system. The base lane is the first visually committed image pass. It is not the final image by itself. It becomes the source for later identity, control, mask, regional inpaint, detail, upscale, video keyframe, and QA/promotion passes.",md,2266,qa_testing_visual_review,section
85e4c9ac213855b8,02_TARGET_ARCHITECTURE/WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,Required lane families,7,20,"## Required lane families Wave 15 formalizes these lane families: | Lane family | Role | Promotion stance | |---|---|---| | Flux2 | Future Flux-first primary lane | Planned; requires runtime proof | | Flux1 Dev | Current Flux-first primary lane | Target primary when proven | | Flux1 Schnell | Fast smoke/fallback lane | Smoke/fallback until quality proof | | SDXL / RealVisXL | Compatibility/detail lane | Essential for SDXL LoRA/refine ecosystem | | Z-Image | Fast alternative/experimental base | Separate engine, not Flux | | Pony | Specialty lane only | Not default; separate prompt/model profile",md,2266,qa_testing_visual_review,section
e3083fc82ab42b0e,02_TARGET_ARCHITECTURE/WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,Base lane boundary,21,33,"## Base lane boundary The base lane may create the first full image, but it must not: - Promote itself. - Enable the disabled LoRA library globally. - Mix checkpoint/model/LoRA families. - Pretend a lane is proven because it exists in the UI workflow. - Use Pony/SD1.5 as default hyper-real base unless explicitly routed and proven. - Bridge across engines by latent/model objects. Cross-engine transfer must happen through saved images, image manifests, and validated reload/refine steps.",md,2266,comfyui_workflows,section
bbf1a2ee969bfae9,02_TARGET_ARCHITECTURE/WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,Base generation lifecycle,34,47,## Base generation lifecycle ```text Scene Director plan → base lane router → model-family compatibility check → workflow template/API JSON patch → ComfyUI dry-run/object_info check → ComfyUI prompt submission → history/output collection → decode/composition/identity/quality QA → fallback/rerun or promotion candidate ```,md,2266,qa_testing_visual_review,section
e697f27c4c4bfcec,02_TARGET_ARCHITECTURE/WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_IMAGE_BASE_GENERATION_LANES_ARCHITECTURE.md,Main Flow reality,48,50,"## Main Flow reality The current Main Flow already contains several useful image lanes, but the lane names are not enough. Wave 15 records the concrete SaveImage lane, upstream nodes, loaders, samplers, and patch targets. Any lane with a naming/engine mismatch is blocked from production promotion until runtime proof and compatibility evidence pass.",md,2266,qa_testing_visual_review,section
cb9a85fe97d91bd0,02_TARGET_ARCHITECTURE/WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,Wave 15 — Model Family Compatibility and Checkpoint Boundaries,1,4,# Wave 15 — Model Family Compatibility and Checkpoint Boundaries This file defines the strict model-family boundary required before base image generation.,md,1268,models_loras_assets,section
c325c0a771eb15be,02_TARGET_ARCHITECTURE/WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,Families,5,15,"## Families | Family | Can use | Must not mix with | |---|---|---| | Flux2 | Flux2 checkpoints and proven Flux2 LoRAs | Flux1/SDXL/Pony/SD1.5/Z-Image | | Flux1 | Flux1 checkpoints and Flux1 LoRAs | Flux2 unproven assets, SDXL, Pony, SD1.5, Z-Image | | SDXL/RealVisXL | SDXL checkpoints and SDXL LoRAs | Flux, SD1.5, unproven Pony assets | | Z-Image | Z-Image models/templates | Flux/SDXL/Pony/SD1.5 assets | | Pony | Pony-family checkpoints/tags/LoRAs | Flux, SDXL unless explicitly Pony-SDXL proven, SD1.5 | | SD1.5 | SD1.5 checkpoints/LoRAs | Flux, SDXL, Pony, Z-Image |",md,1268,models_loras_assets,section
2cf18da7b581b120,02_TARGET_ARCHITECTURE/WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,Image bridge rule,16,31,"## Image bridge rule When one family feeds another, the bridge must be: ```text saved image → evidence manifest → loaded image → next workflow ``` Never: ```text Flux latent/model → SDXL sampler SDXL LoRA → Flux checkpoint Pony tags/LoRAs → Flux/SDXL default base ```",md,1268,qa_testing_visual_review,section
8852526fc4e6d44c,02_TARGET_ARCHITECTURE/WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE15_MODEL_FAMILY_COMPATIBILITY_AND_CHECKPOINT_BOUNDARIES.md,Current Main Flow caution,32,34,## Current Main Flow caution Some current lane names imply SDXL/RealVisXL while certain loader names require verification. Wave 15 does not delete those lanes. It blocks their promotion until the loader/checkpoint/LoRA family is proven consistent.,md,1268,video_motion_temporal,section
2c8c3cfa66f442a2,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Wave 16 — Base Preservation and Drift Prevention,1,4,# Wave 16 — Base Preservation and Drift Prevention The base image is the contract. Refinement is allowed only if it improves the target issue without breaking the contract.,md,2006,general_blueprint_requirement,section
42f72df4bba14314,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Preservation targets,5,20,## Preservation targets The refine system must preserve: - character count; - character identity; - body shape and pose unless intentionally edited; - full/half/third/quarter body visibility contract; - crop boundaries and camera angle; - room/environment layout; - lighting direction; - outfit continuity; - prop locations; - reference identity; - base composition.,md,2006,app_mode_ui,section
6ac0ec1957f4333d,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Drift classes,21,34,"## Drift classes The system records drift classes before deciding whether to rerun, fallback, or stop. | Drift class | Example failure | Normal action | |---|---|---| | Identity drift | face or body identity changed | fail and rerun lower denoise | | Pose drift | hands/body/blocking changed | fail and tighten pose/control | | Frame drift | crop/body visibility changed | fail and rerun with frame lock | | Mask bleed | unrelated pixels changed | fail and tighten mask | | Style drift | specialty pass changed realism style | fail or cleanup with SDXL | | Engine mismatch | wrong LoRA/checkpoint fam",md,2006,video_motion_temporal,section
ffff14d4f4a4bd68,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Diff evidence,35,46,## Diff evidence Refine QA should compare: - base image vs refined image; - masked region vs unmasked region; - pose/skeleton before vs after; - character instance count before vs after; - crop/body visibility before vs after; - color/lighting continuity; - artifact rate.,md,2006,qa_testing_visual_review,section
f7ffb13c5eb1dd9d,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Masked pass rule,47,62,## Masked pass rule A masked pass may change: - the owned mask region; - a small feather/blend edge; - approved shadow/contact boundary. A masked pass must not change: - unrelated characters; - background layout; - identity outside the mask; - camera/crop; - unowned fabric/skin/props.,md,2006,general_blueprint_requirement,section
d2f9fa477ca928bf,02_TARGET_ARCHITECTURE/WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_BASE_PRESERVATION_AND_DRIFT_PREVENTION.md,Stop condition,63,65,"## Stop condition If the same high-severity drift repeats twice, the system stops instead of endlessly rerunning. The failure is returned to the Scene Director and Orchestrator for a new plan.",md,2006,autonomous_codex_execution,section
df58314595993af8,02_TARGET_ARCHITECTURE/WAVE16_ENGINE_BRIDGE_GRAPH.md,02_TARGET_ARCHITECTURE\WAVE16_ENGINE_BRIDGE_GRAPH.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_ENGINE_BRIDGE_GRAPH.md,Wave 16 — Engine Bridge Graph,1,4,# Wave 16 — Engine Bridge Graph The engine bridge graph defines which image-generation families may hand off to which refinement families.,md,1715,general_blueprint_requirement,section
2b95d1ca06ea1577,02_TARGET_ARCHITECTURE/WAVE16_ENGINE_BRIDGE_GRAPH.md,02_TARGET_ARCHITECTURE\WAVE16_ENGINE_BRIDGE_GRAPH.md,C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE16_ENGINE_BRIDGE_GRAPH.md,Preferred bridge direction,5,14,"## Preferred bridge direction ```text Flux2 base ┐ Flux1 base ├─→ decoded image → SDXL/RealVisXL low-denoise refine Z-Image base ┘ ``` This works because the transfer object is a decoded image artifact, not an engine-specific latent or model object.",md,1715,models_loras_assets,section
