mask_type_id,tier,region_group,body_part,subregion,mask_role,owner_scope,scale,edit_allowed,protect_required,body_regions,required_for_images,required_for_video,required_for_audio_sync,soft_body_role,deformation_type,gravity_sensitive,collision_sensitive,multi_character_allowed,temporal_required,allowed_workflow_routes,protected_regions,required_evidence,qa_gates,promotion_rule,status,item_id,tracker_id,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
mf70_jewelry_piercings,tier_2_clothing_material_accessory,clothing_material_accessories,accessories,jewelry_piercings,edit_or_protect_material_or_accessory,single_character,nano,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,skin; hair; clothing; reflection,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0062,TRK-W70-0062,W70:clothing_material_accessories:mf70_jewelry_piercings,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Clothing, Material, Accessories",102,124
mf70_glasses,tier_2_clothing_material_accessory,clothing_material_accessories,accessories,glasses,edit_or_protect_material_or_accessory,single_character,micro,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,eyes; nose; ears; reflections,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0063,TRK-W70-0063,W70:clothing_material_accessories:mf70_glasses,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Clothing, Material, Accessories",102,124
mf70_watches_belts_bags,tier_2_clothing_material_accessory,clothing_material_accessories,accessories,watches_belts_bags,edit_or_protect_material_or_accessory,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,skin; clothing; hands; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0064,TRK-W70-0064,W70:clothing_material_accessories:mf70_watches_belts_bags,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Clothing, Material, Accessories",102,124
mf70_hats_hair_accessories,tier_2_clothing_material_accessory,clothing_material_accessories,accessories,hats_hair_accessories,edit_or_protect_material_or_accessory,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,hair; forehead; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0065,TRK-W70-0065,W70:clothing_material_accessories:mf70_hats_hair_accessories,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Clothing, Material, Accessories",102,124
mf70_support_surface_bed,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,support_surface,bed_mattress,edit_or_protect_scene_physics_region,single_character,major,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,body_contact; blanket; shadow; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0066,TRK-W70-0066,W70:scene_camera_lighting_support:mf70_support_surface_bed,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_support_surface_chair_couch,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,support_surface,chair_couch,edit_or_protect_scene_physics_region,single_character,major,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,body_contact; clothing; shadow; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0067,TRK-W70-0067,W70:scene_camera_lighting_support:mf70_support_surface_chair_couch,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_support_surface_floor_wall_table,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,support_surface,floor_wall_table,edit_or_protect_scene_physics_region,single_character,major,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,feet; hands; objects; shadow,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0068,TRK-W70-0068,W70:scene_camera_lighting_support:mf70_support_surface_floor_wall_table,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_blanket_pillow_fabric_support,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,support_surface,blanket_pillow_fabric_support,edit_or_protect_scene_physics_region,single_character,major,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,body_contact; clothing; hair; shadow,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0069,TRK-W70-0069,W70:scene_camera_lighting_support:mf70_blanket_pillow_fabric_support,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_held_objects_props,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,props,held_objects_props,edit_or_protect_scene_physics_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,hands; fingers; body; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0070,TRK-W70-0070,W70:scene_camera_lighting_support:mf70_held_objects_props,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_object_between_body,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,props,object_between_body_regions,edit_or_protect_scene_physics_region,single_character,minor,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,body_a; body_b; contact_shadow; occlusion_boundary,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0071,TRK-W70-0071,W70:scene_camera_lighting_support:mf70_object_between_body,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
mf70_background_objects,tier_3_contact_occlusion_support_surface,scene_camera_lighting_support,scene,background_objects,edit_or_protect_scene_physics_region,single_character,major,true,true,false,true,true,false,none,none,false,false,false,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,foreground_character; depth_layer; lighting,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0072,TRK-W70-0072,W70:scene_camera_lighting_support:mf70_background_objects,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Scene, Camera, Lighting, Support",125,149
