"relative_path","full_path","size_bytes","sha256","extension","last_write_time","purpose","update_policy"
"Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_COLLISION_INDENTATION_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_COLLISION_INDENTATION_ARCHITECTURE.md","904","b5d2c74cef8e031b7e21ae348c8fe3ef56ea1041832e20ce2fe12d4714b8db32",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_PASS_ROUTING_AND_ORDER.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_PASS_ROUTING_AND_ORDER.md","829","5ded2ddefcebedce03a3b894860853c14da1a27a4e26d1c3fcd6f80a8135707c",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_RUNTIME_PROOF_LIFECYCLE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE23_DEFORMATION_RUNTIME_PROOF_LIFECYCLE.md","415","0999aa59e853f05bad1e848d7f68f10454b295b2ac7295441b8cb8a52587790e",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_DEPTH_ORDER_AND_FRAME_PLACEMENT_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_DEPTH_ORDER_AND_FRAME_PLACEMENT_SYSTEM.md","579","ed301a474a6fdcc37ad1301bc8b0350a1edf1a4cd23f24727ea599b1e525b8ad",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_ORCHESTRATOR_RERUN_LOOP.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_ORCHESTRATOR_RERUN_LOOP.md","578","8ce2d28450b4fd52d299eafe2912015a2b2c3e0d7a50324309b46c1be94a1fd6",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_RUNTIME_PROOF_LIFECYCLE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_RUNTIME_PROOF_LIFECYCLE.md","402","55672e1bb0f7105dc6173bd63e821494de87696b733fcd501a97978856970d9f",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_SCENE_DIRECTOR_BINDING.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_INSTANCE_LAYOUT_SCENE_DIRECTOR_BINDING.md","672","165d279975dd85c4639f57745bdfc317083922baf141621381bf5dfa56ff169d",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_MULTI_CHARACTER_INSTANCE_LAYOUT_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_MULTI_CHARACTER_INSTANCE_LAYOUT_ARCHITECTURE.md","733","ef1966b3391c2fa7d297d7ce8bb4badbac27a05c45d2fac267fe46bc7552156b",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_PER_CHARACTER_IDENTITY_MASK_SKELETON_BINDING.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_PER_CHARACTER_IDENTITY_MASK_SKELETON_BINDING.md","608","19a435a16ae90d17f629c8d2a56d22ef50316bdce003884ba3788050043b47f7",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE24_REGION_OWNERSHIP_AND_OVERLAP_RULES.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE24_REGION_OWNERSHIP_AND_OVERLAP_RULES.md","466","72e971d8838c46fd749c5e977e5ebd0b9a71dd03e596630639e856aa0b57ee58",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE25_CHOREOGRAPHY_AND_OBJECT_INTERACTION_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE25_CHOREOGRAPHY_AND_OBJECT_INTERACTION_SYSTEM.md","451","09eadcbcdefb1f7dfe946461106acdef9862d020417e8ec7ace53bbba4337ce6",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE25_CROSS_CHARACTER_CONTACT_OCCLUSION_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE25_CROSS_CHARACTER_CONTACT_OCCLUSION_MODEL.md","512","f139faa76cdb29c90c65eef1282ef0f3ac7faa40b5fe79654f3c4349c61af83d",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE25_INTERACTION_ORCHESTRATOR_RERUN_LOOP.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE25_INTERACTION_ORCHESTRATOR_RERUN_LOOP.md","602","19121f00675dfac22f324bcf99ed2ce855ea918bb01e98753e4164bed1599c0c",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE25_MERGE_PREVENTION_AND_INSTANCE_SEPARATION.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE25_MERGE_PREVENTION_AND_INSTANCE_SEPARATION.md","498","df6bdbbff1dc12e5bf6764c52c5059ec1294e094bb936f4ffbe474960d141ce3",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE25_MULTI_CHARACTER_INTERACTIONS_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE25_MULTI_CHARACTER_INTERACTIONS_ARCHITECTURE.md","762","54ac398e4188707d441e9b1a51bca04429de52258f26775b2fbbc9e020d34bf2",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_GIF_LOOP_PLANNING_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_GIF_LOOP_PLANNING_SYSTEM.md","657","157fd0179dcfc521ec6eb6733ac8fab84e11ef91cb6945a7a7728a5c4d383151",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_GIF_VIDEO_KEYFRAME_PLANNER_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_GIF_VIDEO_KEYFRAME_PLANNER_ARCHITECTURE.md","903","2cea413aed47aae012fd8d03194881cde649b935d3b02afba183361334c69fab",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_KEYFRAME_STATE_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_KEYFRAME_STATE_MODEL.md","619","2e87ca2d7d5dcaedeb6f0a3d4fd656ebaae1ffad56334c3cd45cd61d477c82c5",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_MOTION_PHASE_BINDING_WITH_W22_W25.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_MOTION_PHASE_BINDING_WITH_W22_W25.md","468","3a93e96a8771ae628103b941314b9083f32eb7413f45c42dd2f7c98f5bd0894d",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_POSE_DEPTH_MASK_TIMELINE_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_POSE_DEPTH_MASK_TIMELINE_ARCHITECTURE.md","571","cb4d8d1d6ee43f68e96ba71508a7dff2344ea9b671b28a129cd06baa420219e7",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_FILE_INGESTION_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_FILE_INGESTION_ARCHITECTURE.md","1137","c7f1011c58e6d2a879bb2fb5af14e5f34688c42a2bd02d417a3414b492d05798",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_FORMAT_AND_METADATA_CONTRACTS.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_FORMAT_AND_METADATA_CONTRACTS.md","786","3d2a2a18ed88b15a30fd7b829cfacfe5b291eb909376e2df3e33c0c33c310205",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_RUNTIME_BOUNDARY.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_RUNTIME_BOUNDARY.md","733","e04ce5dfc91d2e75077bc9fff64253a9f6b8f5b5c7215402a5bfbd1ea93cebef",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_TO_TIMELINE_EXTRACTION.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_REFERENCE_VIDEO_TO_TIMELINE_EXTRACTION.md","936","6d250938c9106213df48f734ffe073e0a108aec4138ce082af238b6d692966b4",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_SCENE_DIRECTOR_TO_KEYFRAME_PLANNER_BINDING.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_SCENE_DIRECTOR_TO_KEYFRAME_PLANNER_BINDING.md","341","e6dea7d901a40cd5e6fd7e75508581fc2dc12591e774209bafd962f5c3e61146",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_STILL_TO_KEYFRAME_PROMOTION_RULES.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_STILL_TO_KEYFRAME_PROMOTION_RULES.md","412","4b8691df311c43f4c6afd6eedff1172163f2594a1e162a719f6929b29f70b5af",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_VIDEO_REFERENCE_ALIGNMENT_WITH_KEYFRAMES.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_VIDEO_REFERENCE_ALIGNMENT_WITH_KEYFRAMES.md","891","620ebe4920ecccf47bf9ccd3c11dc1964e79337e5c71365348f908313c6b0e4e",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE26_VIDEO_SHOT_PLAN_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE26_VIDEO_SHOT_PLAN_SYSTEM.md","586","1dd23a118fd276070c9fb22b635460e7be50eaf6ba9b6e7bebde2a139c49f46c",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_FRAME_REPAIR_AND_SPAN_REPAIR.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_FRAME_REPAIR_AND_SPAN_REPAIR.md","241","bfefd3a373d37d959c7018a2f4bbdb63ed97978d06fb8b1ce5c62a5341d100a4",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_IDENTITY_DRIFT_AND_FLICKER_DETECTION.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_IDENTITY_DRIFT_AND_FLICKER_DETECTION.md","522","db91c5fb6a97dac38499a2dc9636365f58095648c2e786ceebd557e5746874a5",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_PER_FRAME_MANIFEST_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_PER_FRAME_MANIFEST_SYSTEM.md","404","72daabc36ca9c722a89122954606b7c02496f938db16db18483b9efceff3c289",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_REFERENCE_VIDEO_AND_KEYFRAME_ROUTE_SELECTION.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_REFERENCE_VIDEO_AND_KEYFRAME_ROUTE_SELECTION.md","595","e9f2152ce494375921b22b0d1cbcb167a0231c7c8210311686e219c78dc49a91",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_TEMPORAL_RUNTIME_PROOF_LIFECYCLE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_TEMPORAL_RUNTIME_PROOF_LIFECYCLE.md","308","fc9dab025149976ec1862c38e17a0c93eb0220acef38ddcf8c7308fb277fa4d4",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_VIDEO_ENGINE_ROUTER.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_VIDEO_ENGINE_ROUTER.md","473","519e3731c682d21db3f546b63cb2f11d5b3ba3262e3950cbdde1b11fec55616b",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE27_VIDEO_ROUTING_AND_TEMPORAL_QA_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE27_VIDEO_ROUTING_AND_TEMPORAL_QA_ARCHITECTURE.md","354","05bbc48a5876c06af343f2e4fc5a4c1d2324093e9d4b6bdfef17f4a6e1d87514",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_BREATHING_TREMBLE_GAZE_GRIP_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_BREATHING_TREMBLE_GAZE_GRIP_MODEL.md","605","79f4a1d8778f9ec703e1313c78fbfba77413af3c032ef6638b1a5445db3eeff9",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_HAIR_BOUNCE_RIPPLE_REBOUND_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_HAIR_BOUNCE_RIPPLE_REBOUND_MODEL.md","458","b55c9bf945ee10fc9a46f9e1efe5dd6893d19c483b026bcee51a2956021cd3a3",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_QA_AND_REPAIR_LIFECYCLE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_QA_AND_REPAIR_LIFECYCLE.md","375","b5181e8d4d22890d829d5c8fd15312f53bd4594a77b2f9f5734332c1451010c5",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_SECONDARY_MOTION_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_SECONDARY_MOTION_ARCHITECTURE.md","898","65d467095504157ee1a02e68724fb036c7bf1e19dbd1fa011edd367254a9347a",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_TIMELINE_BINDING.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_MICRO_MOTION_TIMELINE_BINDING.md","263","63d3fd900cb57bb6b36c9f9fde1c2336b78b29ae75ec3a07c7cd3fc0f4f4d682",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28_PER_FRAME_MICRO_MOTION_MANIFEST.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28_PER_FRAME_MICRO_MOTION_MANIFEST.md","270","3816cdcf5ff95ec4d23101214941eac67a9ad7fbfca28514aacf0ef45cfedc7b",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28A_EXERTION_FATIGUE_BREATHING_STATE_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28A_EXERTION_FATIGUE_BREATHING_STATE_MODEL.md","927","66bd4af284fb88be68f5d60729a3f2c77116ba8f11277adc4d077519dff4c4f5",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28A_MICRO_MOTION_DECISION_ENGINE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28A_MICRO_MOTION_DECISION_ENGINE.md","794","c1577711dc2395bfac4dbd6f90145caaea637a2c02ef636c74de1c9193b9bc4b",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28A_MICRO_MOTION_TRIGGER_RULES.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28A_MICRO_MOTION_TRIGGER_RULES.md","1045","625e64cbbf23bb301ba7b1612dcb9fad0e18bcd15e07b3b1becf99433c621040",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE28A_REFERENCE_VIDEO_VS_GENERATED_MICRO_MOTION.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE28A_REFERENCE_VIDEO_VS_GENERATED_MICRO_MOTION.md","744","170b91eb019f426b668223f31c722cc49d18eccf6a32376fef47833199a905ee",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE29_BODY_FATIGUE_REPETITION_STATE_LEDGER.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE29_BODY_FATIGUE_REPETITION_STATE_LEDGER.md","468","214cd0d74dbac69fdb3599d5d9d82246d3d0f371b0290390fc26939f4d8d5aee",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE29_CONTINUITY_REPAIR_AND_RERUN_LIFECYCLE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE29_CONTINUITY_REPAIR_AND_RERUN_LIFECYCLE.md","453","bb0c3fde6fe66f991daa53d0212391f5fbce8e12e1ef2b9b7b4d6dc9f1d32f58",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE29_LONG_FORM_CONTINUITY_VARIATION_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE29_LONG_FORM_CONTINUITY_VARIATION_ARCHITECTURE.md","538","815d7a92c58ee9e73e1b08108d680e4308477d43bdf52cbe1696cccd664e60c6",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE29_SCENE_PROGRESSION_AND_CLOTHING_STATE_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE29_SCENE_PROGRESSION_AND_CLOTHING_STATE_MODEL.md","440","35879f990941c181d248a8f2d239ab946213b93ae9729e3a713a152400ba3764",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE29_VARIATION_CONTROLLER.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE29_VARIATION_CONTROLLER.md","486","0708684f541ad9f412c4e0e4e30fe93ddd51c8f41ebd96a5f5423d1634010f3a",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_GENERATION_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_GENERATION_ARCHITECTURE.md","683","32b1ec8316d254198b85bb94e2e7f45b36a5d443c805cb883f07ad7424d5796c",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_RUNTIME_BOUNDARY.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_RUNTIME_BOUNDARY.md","417","2ec366380b26ef961530180d66db5f6728c26c9ecf5da8a4b03944ba24424280",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_TIMELINE_AND_MIX_GRAPH.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_AUDIO_TIMELINE_AND_MIX_GRAPH.md","503","d763c9e61c3019a0d0b80c7547aa872517138a7ed32115160354dff94cdf7889",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_BREATHING_AUDIO_AND_EXERTION_BINDING.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_BREATHING_AUDIO_AND_EXERTION_BINDING.md","524","dc1ffca166ca453bbb73991ac794e7f472e7ae07d3df34df99b887ca224ff9be",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_FOLEY_AMBIENCE_MUSIC_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_FOLEY_AMBIENCE_MUSIC_SYSTEM.md","513","fcc34008d33c672e323b5436b39c4379e5cb9abdaf5f0f76a4d04cfafb909e2d",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_IMPACT_AND_ACTION_LINKED_SFX.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_IMPACT_AND_ACTION_LINKED_SFX.md","486","77ee6c84f79d1448fc459703352985f66906334f6f795f6b790d4d582fe14083",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE30_VOICE_DIALOGUE_SYSTEM.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE30_VOICE_DIALOGUE_SYSTEM.md","537","7bf8aca89216d4ec192827edacc4d42e8ae7690cec65d0c267af54db2d15d395",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_CAMERA_DISTANCE_PANNING_REVERB_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_CAMERA_DISTANCE_PANNING_REVERB_MODEL.md","591","f96f045ab7ea3974bcd4e8a99a410ee96e6f4f2642d125b9c4ebfa4557ca5fe7",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_POSE_AUDIO_RUNTIME_BOUNDARY.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_POSE_AUDIO_RUNTIME_BOUNDARY.md","374","3f443cab7d2c6d33264f4fb9761ea5919352397a2cff41f7c110108cd73beb88",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_POSE_TO_AUDIO_FORCE_ARCHITECTURE.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_POSE_TO_AUDIO_FORCE_ARCHITECTURE.md","566","10f826e2015d1209f2deb6476bb2d5503d51b36de59ac98717669d1b7dc7491e",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_ROOM_ACOUSTICS_AND_OCCLUSION_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_ROOM_ACOUSTICS_AND_OCCLUSION_MODEL.md","475","4bbc2f9a339410324e2058dcfff2c882f1c3075a90f96b41b492477738718249",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_SPATIAL_AUDIO_MIX_GRAPH.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_SPATIAL_AUDIO_MIX_GRAPH.md","361","04a82c9a853cbcacf27341f6aa2095f8ce32d35c4fd60522782ec633289669a2",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE31_VISUAL_ACTION_TO_AUDIO_FORCE_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE31_VISUAL_ACTION_TO_AUDIO_FORCE_MODEL.md","532","2c58669bedce69a9b81167fbc5883c8b1e79cd7ad3969494fedb27ef852d6558",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
"Plan\02_TARGET_ARCHITECTURE\WAVE32_PLANNED_VS_GENERATED_STATE_MODEL.md","C:\Comfy_UI_Main\Plan\02_TARGET_ARCHITECTURE\WAVE32_PLANNED_VS_GENERATED_STATE_MODEL.md","682","5cc4ede2cee133b36d1e8803eb0a84fcee83b8d8b66bdcf33d2a79baf7c62e07",".md","2026-07-06T03:46:44","Markdown documentation/instruction/reference file.","inspect_before_update"
